Model,Property,Epoch,Train_Loss,Test_Loss,Test_AUC,Test_Acc,Grad_Atom,Grad_Bond,Grad_GNN
quantum,gap,198,0.4035338632597358,0.4140704361055626,0.8946035838014916,0.8026666666666668,0.6263119019746648,0.6458421482697982,1.1473708643102776
quantum,gap,199,0.4038041099918532,0.4380129649072286,0.8866018343026232,0.8073333333333335,0.6199838872855093,0.6424480823902161,1.1379816167494545
quantum,gap,200,0.402205309919783,0.4489277526465497,0.8874302941816807,0.7953333333333333,0.626473864528384,0.6405004215922006,1.1266438539752657
quantum,mu,1,0.6888239885459966,0.6494557453940312,0.6735402080597968,0.616,0.23320614107564536,0.09176066811258712,0.3115021939184441
quantum,mu,2,0.6236635634730725,0.612311601733168,0.7267070900332414,0.6746666666666667,0.4517147110235646,0.2802630210793142,0.6138556219784778
quantum,mu,3,0.5891360499726919,0.5873504598264894,0.7532053726384152,0.6913333333333334,0.5458879629425086,0.42531946947348304,0.814568508278338
quantum,mu,4,0.5786543383252962,0.5937676746758321,0.7499171987749625,0.6853333333333333,0.5754562995974577,0.4723104591087776,0.853490823036052
quantum,mu,5,0.576398046281732,0.5794058906758826,0.7647170401298629,0.7086666666666667,0.598293081633254,0.45950465532470963,0.8268417829166401
quantum,mu,6,0.5737185314646146,0.5847621345904968,0.7609179864798709,0.6826666666666668,0.6108477819875137,0.5170463606656786,0.8802842600221359
quantum,mu,7,0.5695995138371364,0.5756875105674067,0.7717617781218651,0.6926666666666667,0.6069664667071312,0.5409912246295783,0.9132579436697921
quantum,mu,8,0.5673421209754889,0.5879157822579144,0.7571882941923667,0.7073333333333334,0.6060098940716728,0.5747519065328377,0.9174662623295949
quantum,mu,9,0.5631707045353249,0.5781515335813165,0.7707810798558041,0.7086666666666666,0.5975656896824484,0.6039044066913553,0.9137364449239416
quantum,mu,10,0.5630026747010027,0.5866652297029893,0.7677607135273609,0.7086666666666666,0.5782266396373957,0.6019559840635115,0.8917203087117447
quantum,mu,11,0.5644922431047694,0.5727633712589741,0.7869587022729599,0.7233333333333334,0.5744138467772097,0.598630700741638,0.8810765051716707
quantum,mu,12,0.5607629320553581,0.5752007773220538,0.7713010221664669,0.7286666666666666,0.5771875892394136,0.6163898863601144,0.8859185712583443
quantum,mu,13,0.5619689694632155,0.572937784668058,0.7681285856358004,0.72,0.5797358721265551,0.6134038345168061,0.8780082326340413
quantum,mu,14,0.5608324043460502,0.586641048885882,0.7682477054472479,0.714,0.5746719395878725,0.6152770138494995,0.8754465002933596
quantum,mu,15,0.5606069763928729,0.5768417574502529,0.779396343528171,0.7260000000000001,0.5755157079488196,0.6182627044644088,0.8691680079577025
quantum,mu,16,0.5605629440430785,0.5923496308649581,0.7702274272874625,0.6933333333333334,0.5818266403153947,0.6128704113192412,0.8663850233180292
quantum,mu,17,0.5616501321078007,0.5944488222512108,0.7706300499676876,0.7013333333333334,0.5798562294202636,0.6243863135025611,0.8706624682468945
quantum,mu,18,0.561419656636853,0.5779764414280654,0.7727164327961329,0.73,0.5700833615736455,0.6218688584080141,0.8645905726077346
quantum,mu,19,0.5594864640186036,0.5805029080944757,0.7766782526302302,0.716,0.5977111286296236,0.6400972961894257,0.861434209440478
quantum,mu,20,0.5583951428713432,0.5750766260555635,0.7788467992030692,0.724,0.5958921527198906,0.6202626323279339,0.8496002722022358
quantum,mu,21,0.5577508767577819,0.5654556459200879,0.7805620719236603,0.7253333333333334,0.5800534869447022,0.6341591427239676,0.8444027064449932
quantum,mu,22,0.5578536827400871,0.5757311249561609,0.7777699901975613,0.7106666666666666,0.5750648218564478,0.6416956194415284,0.8707310025031447
quantum,mu,23,0.5600063184393609,0.5687131743257244,0.7782659729542696,0.7153333333333334,0.590562050369032,0.6320622331663801,0.8562326469621931
quantum,mu,24,0.5609329531761275,0.5744654319398105,0.7782099946147881,0.724,0.5798476747162176,0.6327850982198993,0.8522782506952374
quantum,mu,25,0.5583483119394319,0.5880450366735458,0.7730962655813206,0.7053333333333333,0.5721087399971945,0.6287340410067306,0.8674702052478216
quantum,mu,26,0.5584913621358574,0.5726096953190863,0.7746520398405297,0.7213333333333333,0.5753998679507175,0.6381868385435497,0.8835907575840366
quantum,mu,27,0.5579682021580131,0.5717546594105661,0.7766979593700305,0.7193333333333334,0.5766940764432483,0.6328046438947121,0.8627955994336828
quantum,mu,28,0.5585088495286181,0.5759639650632937,0.772200088781201,0.7246666666666666,0.5833872887864342,0.6368524599224645,0.8732841854177262
quantum,mu,29,0.5599662997314784,0.5721529198897383,0.780394321699673,0.7293333333333334,0.601755189283103,0.6257082820808327,0.8506519968018326
quantum,mu,30,0.558071397164041,0.5803150564568739,0.7750284867783289,0.718,0.579478434669438,0.6353712868583173,0.8614085377486889
quantum,mu,31,0.558413992610372,0.5775274437107146,0.7797907546234984,0.7146666666666667,0.5778147247079428,0.6148999586291961,0.8444285006561085
quantum,mu,32,0.556889816531504,0.5894566432436308,0.7749854594960499,0.7186666666666667,0.5782617482708807,0.6222648309244868,0.8664524365215834
quantum,mu,33,0.5581741460239671,0.5703510749302805,0.7780954190727194,0.7220000000000001,0.5803465318011994,0.6402908277892483,0.8729881745905074
quantum,mu,34,0.5571654996809084,0.572553036302328,0.7774897840588672,0.7273333333333334,0.5748937270585275,0.6164098671091929,0.8594290604457804
quantum,mu,35,0.5559790365711863,0.5749544305143257,0.7793373553265697,0.726,0.5753332772814412,0.6151775019798464,0.8603877919467943
quantum,mu,36,0.5567387710579982,0.5794309023705623,0.7652085192799652,0.7046666666666667,0.5968809851620678,0.6443618439398091,0.8745487874632548
quantum,mu,37,0.5581469420475769,0.5595253688655795,0.7844101334636732,0.7366666666666667,0.5811957731807691,0.6207834116293693,0.8575672770669064
quantum,mu,38,0.5550580362077647,0.5766583460966744,0.7716646494863546,0.7086666666666667,0.5943678059973023,0.6416893202908006,0.8757516486797172
quantum,mu,39,0.558232813878955,0.5796049199954917,0.7804559234552405,0.708,0.5925380299771468,0.6224762783609581,0.855327910968638
quantum,mu,40,0.5589448703832847,0.5664433542316158,0.7797340880357819,0.7246666666666666,0.5869299573976916,0.6231976656947937,0.863322684780881
quantum,mu,41,0.5568629560901706,0.5703951865707835,0.7804959334596859,0.72,0.6005625407163822,0.6164638705562095,0.8599554860036124
quantum,mu,42,0.5564872626968815,0.5707635305734973,0.7783897622905616,0.7180000000000001,0.5947865904817127,0.6276080876440461,0.8633860812006287
quantum,mu,43,0.5564248581037002,0.5667950689407688,0.787635864849717,0.7260000000000001,0.59878881849787,0.625493317425444,0.868929800200152
quantum,mu,44,0.556255065040624,0.5643678583428264,0.7845534686401312,0.7339999999999999,0.6043097597228889,0.6361558524078514,0.8768099978662718
quantum,mu,45,0.5580880312183096,0.563327727862944,0.7861554377018448,0.744,0.6005474914909982,0.6190777040761982,0.8589316296863758
quantum,mu,46,0.5588824319485187,0.5712661026231944,0.7751788656847532,0.718,0.5949559511072411,0.6346489874766493,0.8705553882940362
quantum,mu,47,0.5578554387789142,0.5737704248329003,0.7703861499695354,0.7073333333333333,0.581617515933947,0.6592860327349465,0.8871702826598893
quantum,mu,48,0.5590655148115863,0.5735323900245131,0.7824864950304145,0.7286666666666666,0.5977713448061862,0.6421808319127246,0.8718119760516293
quantum,mu,49,0.5583916443284833,0.5743669643476605,0.7729109425771339,0.7206666666666667,0.576819040599303,0.6240495210865953,0.8344633122905043
quantum,mu,50,0.558471843493656,0.5752342951210837,0.7851995519469268,0.722,0.5938718513699904,0.6345972138089415,0.85398788071066
quantum,mu,51,0.5560162791792537,0.5714375157182415,0.7851379512028018,0.7286666666666666,0.5967207210523602,0.6286698041749583,0.8466433054610313
quantum,mu,52,0.5588067241417788,0.561263855577757,0.7813727400071566,0.7266666666666668,0.590085916885018,0.6242640992101689,0.8515594820854332
quantum,mu,53,0.5600197060524176,0.5624986725834508,0.7852204221159986,0.7373333333333333,0.588027585152723,0.6146871376943415,0.8196299946034097
quantum,mu,54,0.5590821600394944,0.5741137815788389,0.7815035677163255,0.7286666666666667,0.593731717701625,0.6305156511507469,0.8486064525232575
quantum,mu,55,0.556942493347257,0.5697382407374679,0.7775398826256578,0.7233333333333333,0.6002000424146314,0.6385142195925873,0.8644814519358256
quantum,mu,56,0.559832746075932,0.5635566214174033,0.7831359031322153,0.7413333333333333,0.605340620324721,0.6155441968483603,0.8308955071570742
quantum,mu,57,0.5574968477662188,0.560173991287748,0.7768959085219734,0.7253333333333333,0.5903311689752224,0.6253207562381057,0.8344795129427144
quantum,mu,58,0.5569333694995148,0.580832687449952,0.7817766232750671,0.7093333333333334,0.5826770134827066,0.6141260029584187,0.8178282617140719
quantum,mu,59,0.5566508490450215,0.5744558864353846,0.7805639789198179,0.7153333333333334,0.6074065264076001,0.6282216792940751,0.8422676210484857
quantum,mu,60,0.5574046891187996,0.575321310934921,0.7751352336670929,0.724,0.6085041540089777,0.6300893194655448,0.8565838980263335
quantum,mu,61,0.5591849217258277,0.5793606149218976,0.7767130002944709,0.7193333333333334,0.6049316267031654,0.621748745935479,0.8385900050106692
quantum,mu,62,0.5571007723793349,0.57769835524261,0.7742760714114502,0.7113333333333334,0.5903447197587784,0.6246865812629079,0.8434544658710482
quantum,mu,63,0.5576486697288928,0.5748433431889862,0.782168285946953,0.7206666666666667,0.5917145182819049,0.6413416795317298,0.84963429812931
quantum,mu,64,0.5582994958764951,0.5759875674520931,0.7851846116194898,0.7306666666666667,0.5834991902062632,0.6183249526157748,0.8285625582889888
quantum,mu,65,0.5575816566836437,0.5689536907970905,0.7738210967195166,0.7226666666666668,0.594041422819973,0.6225582328515904,0.8483909127021443
quantum,mu,66,0.5570195987453626,0.5653976500555873,0.7849506231650683,0.7286666666666667,0.5834828914203894,0.624105620025073,0.8587810227525111
quantum,mu,67,0.5595653847609259,0.5693247889975707,0.7802548664184069,0.7293333333333334,0.5942588033350206,0.6138518216600004,0.8315300120606478
quantum,mu,68,0.5576066914315257,0.5669539981670678,0.7855584863177474,0.7373333333333334,0.5898075424692576,0.6080160507409045,0.822353813824081
quantum,mu,69,0.5567524256255515,0.5679626839496195,0.790690502089751,0.7346666666666668,0.5864897209652915,0.628339639399533,0.8459110828031088
quantum,mu,70,0.5560790927604151,0.5699521860678991,0.777317218413373,0.7173333333333333,0.5834797663011555,0.6178452951866336,0.8386694764981824
quantum,mu,71,0.5586909917760253,0.5647386338338255,0.7810402331675583,0.732,0.587958736976373,0.6121085100918563,0.8165372066319223
quantum,mu,72,0.5588803540640123,0.5787473910624783,0.7742284820763766,0.7186666666666667,0.5854752146967532,0.6328497013148912,0.8386261480322886
quantum,mu,73,0.5580829127637748,0.573042816342165,0.781063896821532,0.7326666666666666,0.5868728197171437,0.6126420308287545,0.8247439219161092
quantum,mu,74,0.556617276982055,0.5734476341493427,0.7816761390321165,0.7166666666666666,0.5821421203669642,0.6162139139390764,0.8320975590896484
quantum,mu,75,0.5558120147285518,0.5957972098973892,0.7776508753424002,0.708,0.5966496426209751,0.6208458799445519,0.8446042898125328
quantum,mu,76,0.5580487918901103,0.580613331678013,0.7738640805500688,0.7133333333333333,0.5915156557239069,0.6235410611965371,0.8484371176354587
quantum,mu,77,0.557975297057128,0.5709187328877549,0.7842174493117816,0.7246666666666667,0.594993347326349,0.6185865989516809,0.823512871633121
quantum,mu,78,0.5588900523517901,0.575751469368115,0.7806615296604439,0.7333333333333334,0.5841527776366585,0.6157890565917791,0.819565736255368
quantum,mu,79,0.5590820280883345,0.5626019034820299,0.782940288213853,0.7253333333333333,0.598369195799491,0.6335563414277192,0.8404790069486016
quantum,mu,80,0.5584968182401887,0.5685817512745658,0.7811801369580575,0.7313333333333334,0.5859430274086405,0.6228733684685058,0.8311366228738646
quantum,mu,81,0.5579075746351543,0.5665851501052578,0.7849359702951432,0.7266666666666667,0.586516086469974,0.6166083153854827,0.8154394372030241
quantum,mu,82,0.5566985846532043,0.5781513413861393,0.7789865609636498,0.7166666666666666,0.5930155096222366,0.6110139191574459,0.8192713023907195
quantum,mu,83,0.5585632100262835,0.5722794603755077,0.7734903473494544,0.7186666666666667,0.5877022053261532,0.6152262766115003,0.8155290168941643
quantum,mu,84,0.5560404946481965,0.5729242049219707,0.7827887838501072,0.7126666666666667,0.590307275902744,0.6158268161817284,0.8190029189555131
quantum,mu,85,0.5589051498663611,0.5759840339856843,0.7782742078499847,0.7246666666666666,0.5902389538468775,0.6045704073596918,0.8176795698904045
quantum,mu,86,0.5583251453353635,0.5957846012730151,0.7785154117676986,0.6933333333333332,0.600882253233913,0.6164849511473458,0.8313004330484276
quantum,mu,87,0.5584243925850993,0.5735081549932559,0.7793824092396907,0.7233333333333334,0.587743006184675,0.6115989800768432,0.8211597648998646
quantum,mu,88,0.5584447255862954,0.5742931768645843,0.7671694776942405,0.7233333333333334,0.5845464663144009,0.6286116132187176,0.841364721550909
quantum,mu,89,0.5554466917675842,0.5709753863016765,0.779379823447566,0.7166666666666666,0.5854373984393626,0.6167840700463821,0.8268534715585723
quantum,mu,90,0.5567997722738655,0.583727172734216,0.7745345151485836,0.7293333333333334,0.5880155631061761,0.6274468929516095,0.8616104845121659
quantum,mu,91,0.5594659644517621,0.5676700590923429,0.7786846037241867,0.7193333333333334,0.5956407764741086,0.6210614549107853,0.8447943185028777
quantum,mu,92,0.5582741003105767,0.5734799955015382,0.7841508194358581,0.7106666666666668,0.5993422428484504,0.6247026961506851,0.8518217296967361
quantum,mu,93,0.5584037541392803,0.559528025586158,0.788927049466658,0.7179999999999999,0.6023327063437145,0.6239907370974069,0.8435409401793267
quantum,mu,94,0.5584841334079005,0.5786578019931912,0.7740205174359848,0.726,0.5907591886190079,0.6279283415481716,0.8475988428833585
quantum,mu,95,0.5583793696211263,0.5848494405125578,0.7705922623728056,0.7093333333333334,0.6019010008783005,0.6246638205089914,0.8478464790518553
quantum,mu,96,0.558709345918692,0.5675631139278412,0.7865932231800127,0.7433333333333334,0.5896927737278138,0.6306158961431884,0.8343660528678761
quantum,mu,97,0.5599759635397543,0.567724893890942,0.7813523236664154,0.728,0.5872676660534267,0.6284708307409176,0.8348530123891853
quantum,mu,98,0.5571455707983503,0.5768951268146436,0.7790189287342186,0.7213333333333333,0.6066608201474419,0.6274939912988152,0.8436145357160442
quantum,mu,99,0.5579374697900688,0.5632260515963038,0.7846203837675054,0.7233333333333333,0.6144592215989902,0.6192028982401709,0.8409456474639707
quantum,mu,100,0.5576637438575271,0.5616900249024231,0.7854814468558673,0.748,0.601389378423892,0.6322731425315884,0.8394653609545515
quantum,mu,101,0.5576507070461909,0.5789701977372169,0.7845227170698139,0.728,0.578109385188477,0.608743940763817,0.8255726707190743
quantum,mu,102,0.5585736942236738,0.5750942003938059,0.7741879323819538,0.7133333333333334,0.5999845011783204,0.6207667655046052,0.8524231869629121
quantum,mu,103,0.5572973724827947,0.5925656894793113,0.7774870422397109,0.7013333333333333,0.5829265173236803,0.6237753950264255,0.8337842814191168
quantum,mu,104,0.5585503506689371,0.5706126678747435,0.7761647862977107,0.72,0.5956472296856975,0.6133243992855208,0.8281893547822567
quantum,mu,105,0.5568213874570016,0.5744372142907231,0.7792960143369092,0.728,0.611809515343285,0.6135141463036785,0.8354189927050923
quantum,mu,106,0.557719922433685,0.5880719368681312,0.7752447692051352,0.7160000000000001,0.6082405463902514,0.6184836759151846,0.8323015415217496
quantum,mu,107,0.5596391097108911,0.5698694107333819,0.7844143240241543,0.7253333333333333,0.5926727701256699,0.6036283827093587,0.8196297946205519
quantum,mu,108,0.5567707505329358,0.5733096856474876,0.7817481193405097,0.7246666666666666,0.5959966792847187,0.6284594601651342,0.8395614945653284
quantum,mu,109,0.5588186322291537,0.5791350203777352,0.7814503944419653,0.7140000000000001,0.6000749373124246,0.6079288844001189,0.8327444696409241
quantum,mu,110,0.5586702095880174,0.570809577597926,0.7798250424281008,0.728,0.5989100404523927,0.6202967495646224,0.8370664878474319
quantum,mu,111,0.5589013425125934,0.5667665413332482,0.7755594889795333,0.732,0.5991232405445162,0.6136132216571928,0.8375959549537821
quantum,mu,112,0.5579030107797783,0.5660144814588128,0.7829361966685451,0.726,0.6007873188173807,0.6230857655141987,0.8300734957060895
quantum,mu,113,0.5602788631110646,0.5689700324994823,0.7845205752500937,0.7253333333333333,0.6192654326666595,0.6129593481445668,0.8364295926760261
quantum,mu,114,0.5597730167705255,0.5823493925792476,0.7806814750476339,0.718,0.595853370030985,0.6336139606539485,0.8448161068707627
quantum,mu,115,0.5593353741660247,0.5754344143631557,0.7733050454005059,0.724,0.5818024040672726,0.5970082419432021,0.7997335859749117
quantum,mu,116,0.5576205259325022,0.5738944457955658,0.7757828979010343,0.7046666666666667,0.5960816048604656,0.6239732333178777,0.8464583774752217
quantum,mu,117,0.5603030308467958,0.5772698853823045,0.7806798571895194,0.7226666666666666,0.5845199105700178,0.6004743961299933,0.8184318327924626
quantum,mu,118,0.5605925113775302,0.5793854236422729,0.7832385902211236,0.712,0.5825788599338481,0.6177792140017443,0.8269173025739459
quantum,mu,119,0.5590259472739223,0.575230743440489,0.7801478514937583,0.7306666666666667,0.6025220093016418,0.6131150987587597,0.8333609069933031
quantum,mu,120,0.5568002131492831,0.5714544056765735,0.7775196059625238,0.73,0.5948214745634344,0.6446648304044235,0.8419209686046933
quantum,mu,121,0.558072878822238,0.5802531863177817,0.7711494446563932,0.7106666666666667,0.5932275779045226,0.6263523588852202,0.8483510167341759
quantum,mu,122,0.557496933960414,0.5785738541111349,0.7810521255960854,0.7100000000000001,0.5940368213229106,0.6215765965110378,0.85232176301094
quantum,mu,123,0.5582354252227039,0.5748200415230046,0.7790192325562135,0.7226666666666667,0.5855848575493943,0.6103310277148104,0.8155824528046187
quantum,mu,124,0.5601566191506573,0.5704247066738704,0.787478283438773,0.73,0.6002763700473464,0.6207351273831503,0.8633657052656559
quantum,mu,125,0.5569844327831621,0.5698683774198094,0.7840499818140817,0.7213333333333333,0.6018930938529493,0.6287491059944414,0.8373716219370564
quantum,mu,126,0.5566558761196405,0.5823759130972128,0.7702153771595441,0.7033333333333334,0.602852286227018,0.6466255639576007,0.8631282597660437
quantum,mu,127,0.5574722850337857,0.5768408246872325,0.7756606605425718,0.7246666666666668,0.5901063828825849,0.640765399073931,0.8619977825705352
quantum,mu,128,0.558791489989652,0.5733703863484163,0.7780130064307716,0.7306666666666667,0.5854942883666538,0.6175452650459086,0.8416072540597448
quantum,mu,129,0.5575099140748109,0.5883729850947856,0.7753937531956157,0.7166666666666666,0.5937534753710845,0.6320215831476992,0.8705539816718784
quantum,mu,130,0.5576104426262901,0.5683571886631349,0.7844393620338901,0.73,0.58534378697524,0.6360592684872974,0.8485726703177907
quantum,mu,131,0.5590481446456204,0.5657955652425687,0.7794017557020094,0.732,0.5820932169385993,0.635133129833909,0.82935395296022
quantum,mu,132,0.5597488222234727,0.5730710039598246,0.7820422629974502,0.7273333333333334,0.5785018456342582,0.6369988293093831,0.8516972048802147
quantum,mu,133,0.557902705498971,0.5731648995354771,0.7783562125216124,0.728,0.5937373605016324,0.6359593338721574,0.8558147424302996
quantum,mu,134,0.5575529010629592,0.563666266122212,0.7823003908281195,0.7346666666666667,0.584812663212081,0.6403297788932655,0.8533069934492545
quantum,mu,135,0.5577222635319922,0.5767107189409435,0.78363286388431,0.7266666666666668,0.583846641974841,0.6188686039424092,0.8290586158061943
quantum,mu,136,0.556769113360361,0.5610272798923154,0.7838375790605718,0.7293333333333333,0.588646217881248,0.6357272369263508,0.8640801384669341
quantum,mu,137,0.5562963310606234,0.5613097595671812,0.7854268473263235,0.7233333333333334,0.591836034960426,0.6361088081247177,0.8598512612292855
quantum,mu,138,0.55760636257031,0.5762849621983867,0.784639487581813,0.7193333333333334,0.5926229035385111,0.6224694916902958,0.8283530387122419
quantum,mu,139,0.5569636362077436,0.5711037041756014,0.7808948994528612,0.724,0.5984977725683926,0.6207087259808641,0.8431339602867298
quantum,mu,140,0.5573171676509664,0.6046092670013508,0.7663583227309478,0.716,0.5939145607357881,0.6220349718626444,0.8318301591764244
quantum,mu,141,0.5575001994652752,0.5661203487912814,0.7823082711770779,0.7306666666666668,0.6081608199595234,0.646847015250495,0.8466722468621952
quantum,mu,142,0.557644550715515,0.5735951592264076,0.768199280525286,0.7246666666666668,0.597569606104955,0.6159112035281378,0.8371029573871175
quantum,mu,143,0.5574599654292107,0.5912033104101817,0.7687439998893375,0.6973333333333334,0.5829797681466998,0.6168852999505995,0.8272882922066997
quantum,mu,144,0.5590948281945118,0.5800290379797419,0.7837550738072274,0.7126666666666667,0.5918105796378049,0.6168742214977855,0.8226008178673532
quantum,mu,145,0.5575910186830054,0.5602995491723219,0.7844772948331328,0.724,0.5975859561947845,0.6143870852233493,0.8199166188829811
quantum,mu,146,0.5571654990683116,0.5724584096769492,0.7773690044900311,0.7246666666666667,0.6137920788651314,0.6216226150230388,0.8338299771373394
quantum,mu,147,0.5563242249250664,0.5757350217153627,0.7775046280022017,0.7226666666666667,0.5968402586093793,0.6157932201846454,0.8148396504875779
quantum,mu,148,0.5592701789456963,0.5696926184656719,0.7813994093521379,0.724,0.6045330476159503,0.6330743129789561,0.8373435144300574
quantum,mu,149,0.5585945019501475,0.5851007620481155,0.7704795088310834,0.7113333333333334,0.6013094331152724,0.6161588398031493,0.8227583760280514
quantum,mu,150,0.5565826856970865,0.5884844975918531,0.7738239387050115,0.7106666666666667,0.6052806785175994,0.6167061744906606,0.8214669542755505
quantum,mu,151,0.5578355595767109,0.559362088734905,0.7861913410889265,0.7426666666666668,0.5867685052738837,0.6029299415769976,0.8013037291708673
quantum,mu,152,0.5585395546809886,0.5657474867633232,0.7821795270737215,0.7353333333333334,0.599001947168224,0.6296841529783589,0.8261485391860596
quantum,mu,153,0.5576121069000025,0.5742358837587138,0.7809515190495537,0.7346666666666667,0.6036208536467089,0.6235921680837775,0.8206052709435193
quantum,mu,154,0.558168438684758,0.5749808036610484,0.7761924718059391,0.7293333333333333,0.606007960867602,0.6086729646593243,0.8229942778656183
quantum,mu,155,0.5564213521153045,0.5725273995175957,0.7815498055596681,0.7266666666666666,0.6049199725756671,0.6120941517926267,0.8196460708304001
quantum,mu,156,0.5593871614060868,0.5667753920145333,0.7857342659932943,0.724,0.6051326958213682,0.6105273745303961,0.8204177689605976
quantum,mu,157,0.5571607969238346,0.5678655618987978,0.7814218588368329,0.7286666666666667,0.5940417837850058,0.6226602292615595,0.8372836787297004
quantum,mu,158,0.5582183347036092,0.5656989647820592,0.7754511519624727,0.7179999999999999,0.6069868303247514,0.6260921796797072,0.8424531004819749
quantum,mu,159,0.5584932518367423,0.5705542174838484,0.7824999275758201,0.72,0.6018959984254877,0.6200960392481201,0.8253270576023809
quantum,mu,160,0.5575879512312435,0.5703814763451616,0.7833842117013393,0.7233333333333334,0.5984252557120849,0.6167763193204341,0.8248115461444948
quantum,mu,161,0.5571972079535481,0.5796154246417184,0.7712112628627058,0.7126666666666667,0.5989382332576857,0.6236336088509946,0.8252170335679084
quantum,mu,162,0.5562846925664926,0.5815746837407351,0.789970664534072,0.7066666666666668,0.5944905168962356,0.6199537874990501,0.8278817746492493
quantum,mu,163,0.5577042556544863,0.5755613318098088,0.7786935224994717,0.7253333333333333,0.5992039961689222,0.6246733480896663,0.8500515148880388
quantum,mu,164,0.5577705997693507,0.5761551548323284,0.7789366374749057,0.7133333333333333,0.5969368705899999,0.6457764960755796,0.8210428313018949
quantum,mu,165,0.5570975167202221,0.5717412223555148,0.780677449937887,0.722,0.5974960841504287,0.6203209644070272,0.820738783177136
quantum,mu,166,0.5572590770312041,0.5644304893960557,0.7824780687545363,0.7366666666666666,0.5968170915837347,0.6299786652648444,0.8449908657356981
quantum,mu,167,0.5582932392698325,0.5833827027920633,0.7766711321538321,0.7146666666666668,0.5958418759870518,0.6194033717735962,0.8358381350809477
quantum,mu,168,0.5568024019701019,0.5597355562758942,0.7877549230603608,0.7333333333333332,0.6052572805409699,0.630509215073521,0.8336205536692793
quantum,mu,169,0.5580455056868572,0.5772462615234157,0.7833622478432956,0.7306666666666667,0.5897985751602314,0.5987868197849538,0.8221719098440297
quantum,mu,170,0.5586355901712474,0.5637822764143348,0.7906195505148719,0.7333333333333333,0.5927274681223107,0.6165591336761946,0.8161999142031731
quantum,mu,171,0.5581050416234647,0.6006071789016326,0.7858857302445401,0.7066666666666668,0.6055043977034023,0.6307128150543466,0.8371942326656155
quantum,mu,172,0.5585485527571096,0.5656428046040237,0.7866029944160514,0.7320000000000001,0.6043983139741779,0.6221305971421915,0.8446356389244245
quantum,mu,173,0.5589867298742368,0.5802657884756723,0.7902283779274527,0.7253333333333334,0.6070034851593638,0.6293568949124255,0.8424339100946596
quantum,mu,174,0.5605474172061076,0.5735856011460225,0.7731106513260751,0.7286666666666666,0.5943212278093243,0.617250220011609,0.8346283603010936
quantum,mu,175,0.556488432462987,0.5675709729765853,0.7818994930283678,0.7366666666666666,0.6100903373596105,0.6205488989914459,0.8224191561232554
quantum,mu,176,0.5584377680916999,0.580124287687242,0.7864854886631807,0.7346666666666667,0.5915293070718638,0.6347203298032549,0.8468473764374232
quantum,mu,177,0.5561216531882528,0.5841599517849585,0.7745805300513183,0.7220000000000002,0.5992288737802903,0.6339259030916055,0.8397900088142605
quantum,mu,178,0.5597935543969894,0.5625913852006198,0.7879393908944076,0.7293333333333335,0.6070297013294788,0.6202295556656923,0.8211927569435135
quantum,mu,179,0.5573691242562295,0.5683165318059424,0.7798476067759175,0.7286666666666667,0.596199127676746,0.6107989407540793,0.8236420647732761
quantum,mu,180,0.5578479967931441,0.5732418687293926,0.7785179122074639,0.7326666666666666,0.6004491619656834,0.6236880751403105,0.8428137824637739
quantum,mu,181,0.5579147716915467,0.5696015237073104,0.7819145715193396,0.7186666666666666,0.5993315324010736,0.6228359858342933,0.8400690800658894
quantum,mu,182,0.5578876532463668,0.572690877477328,0.7793058886603341,0.7206666666666666,0.5860072180324128,0.6084071065028362,0.8167114382478294
quantum,mu,183,0.5574585540523598,0.5707010685379308,0.7762237376973411,0.7353333333333334,0.5984613491767543,0.6254861719436298,0.8252471224958351
quantum,mu,184,0.5569959671364049,0.5759551058833798,0.783528632058493,0.7146666666666667,0.5948997269575893,0.6272505779160573,0.8240872310930788
quantum,mu,185,0.5568504259095256,0.5739860332931082,0.7791517069752685,0.7213333333333332,0.5894922551519082,0.6224479466044552,0.8264332326259
quantum,mu,186,0.5582952968991013,0.5573622582269211,0.7835457282556424,0.7426666666666668,0.6029763623949278,0.6140808527072655,0.8238702173687364
quantum,mu,187,0.5564670920520632,0.5809233178173503,0.7823254828746784,0.7106666666666667,0.6009711225230515,0.6286086084227851,0.8332985224208409
quantum,mu,188,0.5573408438095575,0.5760773334807406,0.7808705017937313,0.7273333333333334,0.5905304298180584,0.6084756091733364,0.8065151627934461
quantum,mu,189,0.5568537926499266,0.6075560002264876,0.7694373029808641,0.708,0.5976370160262616,0.618404801467264,0.8157805252826386
quantum,mu,190,0.5593530046760375,0.5615981925800442,0.7780216874280275,0.7353333333333333,0.5819117126234119,0.6236950942061796,0.8330339474729573
quantum,mu,191,0.5557392013419885,0.5851537536991139,0.7844699828163504,0.7146666666666667,0.6047388581150732,0.6228309799345398,0.8510439819315527
quantum,mu,192,0.5555456643077001,0.5779749955516309,0.7682413533959632,0.7273333333333334,0.5894163705273455,0.6213175084555413,0.8261083941627605
quantum,mu,193,0.5573327638995446,0.5611178056634961,0.7850622250932521,0.7273333333333334,0.5948879703303704,0.6279740704730966,0.8464959601921652
quantum,mu,194,0.5577909162111659,0.5658596958381434,0.7810519295474918,0.7206666666666666,0.5841877122044604,0.6377755501076072,0.8424776514023467
quantum,mu,195,0.5563641699705622,0.5727067363870642,0.7666778219177715,0.7106666666666667,0.5794780680720393,0.6435632971439613,0.8451029891774449
